score,fea1,fea2,fea3,verify_time,label
928,58.4926,19.6026,18.6158,1772161948,0
708,74.0551,23.7467,7.7974,1772162240,0
420,44.9273,79.5826,4.721,1772162254,0
777,35.5262,78.3819,19.9473,1772162372,0
393,67.0078,49.4414,1.2081,1772162493,1
804,56.0957,55.3325,9.0197,1772162541,1
306,33.3686,91.7817,15.6423,1772162755,0
899,60.5836,90.804,1.3344,1772162802,1
993,77.5738,82.8674,1.2846,1772162824,0
490,39.5936,37.4274,0.3394,1772162890,0
756,36.635,36.6552,28.4661,1772163041,0
685,50.451,88.7883,11.7824,1772163110,1
577,60.2045,92.6514,0.7412,1772163201,1
747,48.8763,79.8455,11.1248,1772163370,0
351,67.0164,75.7136,3.6185,1772163561,0
704,53.9106,55.8164,1.1579,1772163595,0
695,65.1748,33.8335,48.562,1772163636,0
993,39.1876,24.0633,1.9831,1772164377,0
510,31.5842,14.0338,16.0216,1772164454,0
569,44.8995,72.8202,21.3203,1772164502,0
844,29.8033,77.6979,7.5572,1772164663,1
913,56.1399,35.8645,37.2982,1772164701,0
581,19.7494,0.6041,1.2768,1772164843,0
697,43.2091,93.8596,32.4086,1772164916,0
515,45.7106,43.7089,0.7328,1772165099,0
731,34.3005,97.4591,6.4882,1772165196,0
620,45.4047,67.736,19.3121,1772165508,0
938,50.0641,12.4013,8.0563,1772165538,0
792,69.0385,32.6952,8.7577,1772165701,0
905,34.389,65.705,1.7553,1772165949,0
885,55.3601,64.9253,41.5713,1772166072,0
427,58.3364,23.1985,2.6283,1772166131,0
373,49.6825,17.6857,19.585,1772166154,1
775,42.5294,27.6791,31.3627,1772166212,1
751,32.9151,78.6892,3.2959,1772166212,0
761,78.4785,24.187,13.1124,1772166423,0
737,51.0896,70.1781,0.8379,1772166512,0
555,45.2667,87.0,13.5265,1772166643,1
747,81.8233,39.1622,6.623,1772166686,0
401,53.3343,0.6994,1.2549,1772166843,0
858,88.1525,14.1958,22.5039,1772166953,1
976,28.7552,31.1897,11.3588,1772166973,0
582,46.4429,18.9954,1.8463,1772166985,0
503,29.4497,28.9514,7.6101,1772167132,0
385,48.1682,54.4042,3.9434,1772167206,0
623,48.0964,2.1081,12.3982,1772167410,1
463,43.1295,6.4281,9.8742,1772167522,0
356,50.8083,85.5739,2.1016,1772167684,1
505,43.8605,52.232,2.7722,1772167717,1
728,48.3444,93.5531,12.1924,1772167721,0
447,38.6631,0.3276,11.2443,1772167781,0
600,71.6423,0.0151,3.7432,1772167925,0
589,33.3688,73.9597,6.5055,1772168017,1
320,53.1855,47.6253,6.296,1772168024,0
436,32.1103,91.3798,1.3289,1772168129,0
668,37.4758,78.6584,9.7037,1772168155,0
821,39.076,50.3963,3.0712,1772168349,1
856,48.0233,47.8524,6.1599,1772168473,1
735,52.6313,81.118,0.7447,1772168560,0
329,33.3991,80.3706,9.5203,1772168590,1
747,43.7974,27.6945,18.3008,1772168600,1
524,35.1328,67.4637,8.4302,1772168745,0
685,34.4704,64.3202,9.0834,1772168866,0
988,67.0034,85.6084,11.1874,1772168874,0
907,29.1202,86.858,2.1857,1772169139,0
728,51.1203,26.8281,0.7127,1772169206,0
828,75.4711,87.9742,19.2415,1772169249,1
327,68.0924,92.4571,18.7476,1772169752,0
425,56.3804,10.9637,7.8667,1772169775,0
798,49.7562,57.3746,2.1949,1772169942,1
486,61.0496,43.6464,16.9961,1772170017,0
953,55.5409,40.1985,2.4878,1772170120,0
671,71.3394,70.4829,19.7267,1772170416,0
437,47.9942,12.9568,5.5125,1772170774,0
636,65.0165,81.9946,0.5921,1772170800,1
513,45.1141,2.6599,16.9758,1772170871,1
590,78.4024,57.8301,8.2241,1772170992,1
869,47.5723,22.536,3.8325,1772171132,1
670,25.716,66.7469,6.0318,1772171308,0
829,51.1656,52.5432,21.7331,1772171388,0
991,61.469,99.9752,2.271,1772171390,0
969,74.4302,86.2323,1.0958,1772171643,0
848,35.0577,33.6633,15.3614,1772171748,0
595,23.8337,52.8482,9.7203,1772171872,1
890,57.4507,31.7812,20.3999,1772171881,0
718,56.9866,72.8793,3.7601,1772171977,1
965,28.8339,42.2413,8.2383,1772172049,1
660,45.056,11.5438,0.4335,1772172097,0
457,45.7287,66.0804,18.7521,1772172281,1
374,62.3468,1.1065,2.1218,1772172382,0
671,43.7944,29.729,1.2174,1772172493,0
866,43.4673,90.7143,6.6272,1772172736,1
820,51.7194,9.4174,13.6615,1772172961,0
405,29.3283,50.4426,2.3543,1772173232,1
666,78.5117,79.5088,2.6588,1772173321,0
701,64.011,90.4502,3.792,1772173528,1
402,39.473,55.9838,16.6649,1772173555,0
624,33.2354,15.3181,13.7577,1772173802,0
672,34.3976,94.0857,3.1451,1772173818,0
637,58.8011,74.9259,2.9455,1772173822,0
332,34.8443,39.567,23.6912,1772173998,1
407,46.2601,27.6981,9.5404,1772174102,0
721,24.6377,4.7716,2.5487,1772174247,1
568,58.119,19.1431,1.5127,1772174277,0
372,58.6812,77.7677,0.6844,1772174395,0
480,47.2315,10.8628,2.8283,1772174404,0
451,52.9034,12.9413,12.7307,1772174632,1
811,61.9361,19.5933,4.6467,1772174645,1
367,52.5002,39.5342,33.5316,1772174687,0
671,61.7128,18.9071,3.9194,1772174701,0
647,32.4804,90.4304,1.6276,1772174736,0
331,55.6804,25.7655,1.9431,1772174744,1
919,52.9018,91.9488,6.7032,1772174859,0
378,68.0298,98.4943,27.7192,1772174885,1
558,50.4556,75.4803,23.0539,1772174978,0
796,48.5396,0.7437,2.025,1772175082,1
474,41.643,24.002,14.0439,1772175119,0
666,72.3684,26.7333,13.9586,1772175140,1
314,14.6573,54.2755,1.8069,1772175150,0
350,57.6676,15.8394,3.541,1772175233,0
406,49.6943,7.7215,0.7908,1772175860,0
768,47.2458,17.6358,0.7781,1772175873,0
501,45.0602,32.7352,5.8358,1772175944,0
517,49.1622,4.921,6.617,1772175973,1
340,57.1782,19.5364,0.3329,1772175984,1
684,38.0744,16.752,33.8815,1772176162,0
635,52.0254,77.2359,6.6613,1772176258,1
910,55.2614,16.9574,15.5042,1772176298,0
960,35.6937,79.154,10.0767,1772176495,1
404,57.5581,50.8182,9.6578,1772176772,0
502,55.3838,75.7854,3.6116,1772176918,0
809,38.0155,45.0357,21.8136,1772176958,0
394,32.1788,90.1055,3.563,1772177147,0
476,37.8183,27.6519,30.2638,1772177199,0
364,52.0307,76.6807,0.4021,1772177419,0
852,48.861,16.342,1.2183,1772177464,0
523,70.9089,88.2644,12.967,1772177552,1
878,44.4931,2.8441,9.3827,1772177614,1
679,36.6635,45.7436,12.6254,1772177617,0
554,59.8553,42.1258,10.2615,1772177685,1
597,35.2996,62.3791,7.4909,1772177848,1
880,38.1375,44.0933,0.3168,1772177913,0
470,38.3338,58.8979,16.5502,1772177932,0
912,5.0397,86.1703,7.1365,1772177935,1
951,58.503,14.2029,1.1184,1772177956,1
663,64.0997,24.4147,2.138,1772178264,0
372,63.7503,80.282,10.8472,1772178277,1
359,78.2814,22.8064,0.8014,1772178299,1
754,72.6055,90.5654,20.3624,1772178324,1
635,44.9905,54.0811,15.6416,1772178423,1
967,66.6386,8.1864,3.6574,1772178489,1
423,48.5354,2.066,21.4996,1772178563,0
754,43.6105,76.2905,21.6436,1772178571,1
313,38.6663,85.6351,18.1919,1772178626,0
715,45.9856,23.9865,3.6767,1772178949,0
326,54.9346,24.078,10.6671,1772179202,0
349,73.7171,95.4102,6.0043,1772179250,0
486,60.9297,65.6187,7.741,1772179326,0
356,38.4304,16.7614,5.2711,1772179384,0
966,34.3381,44.8587,0.04,1772179579,0
333,58.5282,91.0436,0.1003,1772179581,0
837,63.5356,62.1174,14.8214,1772179645,0
670,68.4121,40.747,29.259,1772179892,0
385,45.9687,15.1034,2.6085,1772180062,0
459,57.0425,72.6002,7.8597,1772180217,0
724,62.8374,27.6363,3.6534,1772180397,1
405,29.7341,56.5911,6.4922,1772180522,0
690,54.1666,60.014,1.2573,1772180554,0
811,63.5652,55.5449,12.9247,1772180563,0
574,57.6559,24.6493,7.2619,1772180656,1
588,48.7903,70.8275,3.6922,1772180812,1
557,89.1492,56.605,10.8936,1772181039,0
519,78.9578,40.3683,7.1589,1772181040,1
826,50.1409,5.2131,5.1799,1772181212,0
832,47.1541,33.1264,7.6184,1772181258,0
358,60.5042,35.2448,30.7212,1772181260,0
659,49.1371,79.1163,0.718,1772181432,0
893,69.0731,51.3447,25.7675,1772181470,1
929,30.9912,93.2119,1.3506,1772181602,0
412,46.3895,75.073,2.3114,1772181705,1
575,60.2787,53.8005,38.7187,1772181726,1
556,65.0562,16.8886,16.6097,1772181836,0
628,27.7862,22.1033,4.3342,1772181887,0
534,35.6891,16.0079,5.1873,1772182193,0
350,24.8561,44.2851,3.5541,1772182435,0
977,36.9023,72.2525,2.5511,1772182758,0
520,30.8418,75.9325,0.6281,1772182773,1
895,58.087,9.6151,0.3425,1772182902,0
529,53.4351,49.5911,6.9635,1772182946,0
521,47.6926,48.1441,7.5525,1772183114,1
965,50.3914,43.8887,14.3365,1772183174,1
353,67.9136,30.1216,0.9996,1772183194,0
930,34.366,47.5808,7.2301,1772183274,1
572,21.047,51.6607,25.8311,1772183284,0
497,60.6577,59.9696,19.1501,1772183335,0
427,44.1355,37.7365,7.6479,1772183706,0
903,34.7235,94.5101,1.4345,1772184064,0
308,58.3102,33.8839,1.6966,1772184118,0
526,20.4853,89.5051,6.4882,1772184273,0
857,37.1362,80.1254,9.6065,1772184324,0
433,14.1702,46.5271,38.4516,1772184460,0
315,53.8864,49.6312,17.7959,1772184605,0
514,73.6054,86.9862,5.3506,1772184918,0
411,41.4023,49.2725,4.3104,1772185030,0
456,38.1268,67.938,0.1358,1772185063,0
724,76.7683,80.9303,0.0775,1772185092,0
751,59.4115,90.7881,6.4329,1772185129,0
617,85.7066,21.8164,0.718,1772185215,1
659,52.412,97.5366,1.7003,1772185224,1
675,53.3996,96.5334,39.3113,1772185358,1
595,71.6724,29.7355,12.6317,1772185445,0
497,47.7706,61.3728,6.0194,1772186139,0
869,53.7079,4.6918,19.511,1772186228,0
697,13.6805,16.7827,1.953,1772186274,0
889,76.0656,58.3817,4.9318,1772186411,0
541,55.8631,65.0106,3.492,1772186439,1
728,48.3894,53.4603,53.9555,1772186466,0
910,63.6102,70.4722,23.1368,1772186557,0
305,32.2781,79.2891,7.4672,1772186599,0
617,41.7293,16.8458,5.5172,1772186679,0
511,58.3,65.9617,62.7097,1772186746,0
572,50.6604,56.2598,2.3109,1772186820,1
383,56.6995,11.7586,5.2405,1772187051,1
923,53.7396,22.8604,12.4399,1772187103,1
659,59.4581,41.9669,12.1683,1772187124,0
680,30.188,86.3758,8.5389,1772187331,0
839,69.1722,21.7026,30.3426,1772187373,0
440,42.7417,18.2924,2.8338,1772187453,0
809,50.866,72.0952,8.4079,1772187568,1
472,40.9884,97.5793,16.6325,1772187592,0
319,45.6889,44.7329,2.6457,1772187742,0
928,53.4364,35.0138,20.491,1772187777,0
802,61.0275,25.3941,10.1923,1772187985,1
865,63.5185,4.9741,4.7976,1772188080,1
526,56.4877,17.8414,10.4325,1772188133,1
408,41.0631,9.3415,26.3195,1772188141,0
619,55.5417,49.4102,44.3759,1772188467,0
607,53.6043,97.8198,3.305,1772188520,0
386,50.886,78.7402,23.9771,1772188616,0
527,58.0133,60.169,0.3935,1772188630,0
609,30.8636,48.6638,0.073,1772188632,1
678,19.5962,61.7182,9.2034,1772188637,1
882,67.85,37.6027,6.571,1772188687,0
684,48.0294,17.8385,6.3334,1772188963,0
412,56.2389,58.9774,2.6666,1772189073,0
592,36.9865,52.8103,9.0996,1772189093,0
604,68.9334,94.4537,0.1709,1772189114,1
590,55.2512,64.9833,5.6883,1772189200,0
404,47.3072,77.3431,4.5719,1772189304,1
590,54.2869,9.2702,2.145,1772189369,0
776,23.8745,76.0937,7.1487,1772189443,0
820,55.5969,98.2849,11.7202,1772189810,0
976,72.3024,65.7496,16.7648,1772189819,1
359,54.7292,74.2084,6.2036,1772190065,0
611,52.7921,97.9521,2.7429,1772190191,0
405,45.2445,39.1275,2.3559,1772190445,0
922,66.2414,82.4179,8.6556,1772190680,0
388,68.4651,39.9693,4.9307,1772190843,1
567,43.5208,42.5919,3.8208,1772190949,0
882,55.3797,65.8242,7.4019,1772190950,0
418,53.4832,25.6419,8.1288,1772190950,0
744,56.0266,99.2782,2.6635,1772191335,0
728,38.4091,32.9232,4.753,1772191414,1
650,67.1416,12.285,12.2998,1772191788,1
605,58.4783,32.2554,4.9004,1772191809,1
914,68.0361,85.5966,5.8717,1772192194,0
501,33.2698,31.3928,10.2173,1772192221,1
322,34.1512,61.1356,2.1171,1772192241,1
389,80.8909,93.532,20.1586,1772192272,0
770,67.2069,25.9966,4.1309,1772192290,0
392,37.7737,13.1365,11.6365,1772192303,1
584,63.0223,9.6848,3.5269,1772192360,0
982,43.0128,44.0368,10.4453,1772192493,0
608,24.5194,10.4287,3.2482,1772192687,0
835,18.4962,45.3808,13.7852,1772192817,1
675,49.6702,86.2717,1.1077,1772192851,1
798,73.412,77.7484,3.6743,1772192873,0
935,72.8208,58.1701,8.3819,1772193092,0
441,68.9022,85.0423,10.0291,1772193102,1
351,62.4502,10.027,1.487,1772193246,0
369,54.7605,60.9418,3.8498,1772193271,0
559,67.2795,11.5641,1.0735,1772193348,1
997,19.8367,48.2139,17.9786,1772193466,0
592,64.8468,46.3462,41.1415,1772193508,0
677,33.1849,26.5155,3.338,1772193623,0
338,36.3092,82.9855,6.5993,1772193747,0
647,60.4378,22.8228,7.0629,1772194003,0
877,63.931,55.1894,1.7967,1772194233,0
824,40.8544,48.2261,11.0145,1772194273,1
805,59.6929,43.1652,7.2729,1772194571,0
681,58.444,3.3542,7.2124,1772194595,0
724,45.3403,69.6734,0.6037,1772195009,0
735,52.3078,1.2685,0.8329,1772195070,1
944,81.2133,82.0547,33.3236,1772195119,1
621,45.7765,26.6395,28.086,1772195248,1
889,46.2936,12.0005,0.184,1772195253,1
549,52.2501,41.7041,7.7753,1772195295,0
479,47.2557,55.9361,0.6705,1772195355,0
988,61.8575,31.0363,15.7575,1772195707,1
328,72.0387,12.1785,0.5051,1772195806,0
795,46.3,1.8327,7.9698,1772195952,0
977,37.1482,70.3813,9.6567,1772196146,0
625,79.6236,88.6436,1.0099,1772196174,1
947,51.7971,10.0521,9.0232,1772196274,0
486,24.4321,23.0634,28.4177,1772196284,0
354,77.9341,2.0229,1.0241,1772196572,0
813,66.8928,88.5066,11.5413,1772196681,0
709,74.0201,44.4739,3.1643,1772196770,1
316,71.5137,92.5195,3.1968,1772196832,0
870,89.6748,46.8099,7.8554,1772196833,1
387,34.4459,86.2183,26.2891,1772197098,0
522,38.0653,95.1756,2.623,1772197436,0
357,42.616,33.5152,50.1072,1772197725,0
861,42.1873,64.0711,0.9591,1772197842,0
529,51.8443,66.642,28.164,1772197919,0
453,42.6515,2.1409,0.1801,1772198073,0
572,32.1567,43.8229,1.7695,1772198262,1
345,36.8834,85.5328,37.4592,1772198351,0
751,45.5937,94.6285,3.0941,1772198404,1
605,67.1645,89.9221,0.0713,1772198469,1
726,41.3703,97.2898,21.634,1772198636,0
417,62.1495,65.3042,24.531,1772198697,0
987,30.1808,23.2799,13.6419,1772198771,0
879,2.0165,57.5382,28.0603,1772199168,1
550,48.0024,42.1144,3.088,1772199315,0
702,40.8499,25.8653,10.3649,1772199442,0
499,36.7739,77.2786,13.5615,1772199615,0
445,35.0172,62.9199,36.3455,1772200074,1
350,39.3873,79.0104,22.8419,1772200241,0
667,35.1898,26.9491,0.6088,1772200403,0
997,36.549,90.3885,4.1408,1772200501,0
619,29.6173,23.8714,9.5483,1772200693,0
498,18.059,60.1922,19.3369,1772200820,1
740,16.8589,5.6895,3.2803,1772200825,0
444,86.9163,54.0964,0.0808,1772200832,1
358,49.0513,9.8723,2.0697,1772200902,1
442,72.8681,33.2215,5.5398,1772201016,1
522,47.3361,86.0689,0.631,1772201410,1
399,47.8359,89.3527,0.4325,1772201680,1
325,54.6001,76.7299,5.1353,1772201759,0
731,59.6011,36.7704,10.4377,1772201787,1
825,31.3,57.8723,12.3962,1772202126,1
421,44.3034,22.3979,7.61,1772202181,0
764,54.5717,67.8349,5.7248,1772202307,0
564,20.9971,34.7403,0.1903,1772202371,0
306,69.4601,22.0999,3.0461,1772202475,1
519,65.9414,58.497,11.0828,1772202515,0
994,18.4734,11.1802,5.9703,1772202556,0
695,36.815,68.6699,3.0669,1772202973,0
756,51.5727,18.7005,2.6061,1772203146,0
407,62.6276,55.3455,0.1742,1772203180,0
791,72.8919,39.2508,17.4334,1772203281,1
935,40.4399,56.6245,21.0414,1772203790,0
981,85.0726,24.5962,4.5519,1772204373,0
759,49.2686,31.0389,12.0818,1772204551,0
308,46.6381,14.0321,0.6717,1772204567,0
666,58.4259,77.6966,21.9583,1772204850,0
424,54.6619,7.0112,23.7283,1772204875,1
461,53.8233,37.6435,1.706,1772205072,0
335,79.9424,44.9097,15.1689,1772205103,0
303,53.7106,19.5206,6.4102,1772205164,1
712,35.2359,38.4822,11.4263,1772205193,0
386,37.4037,41.8088,6.4376,1772205377,0
782,72.0894,22.433,0.8193,1772205476,1
902,60.2574,63.9256,18.3284,1772205636,0
357,26.6548,3.0854,0.8964,1772205795,0
439,25.9171,19.7565,4.4652,1772205800,0
471,50.3758,62.4075,42.6579,1772205879,0
559,59.2473,62.7527,5.5632,1772206675,0
794,39.8293,26.5263,17.1642,1772207001,1
324,24.7974,68.3049,1.8503,1772207033,0
497,33.1224,46.9789,17.7234,1772207044,0
878,74.6863,52.7247,6.1844,1772207051,0
722,57.4546,33.261,7.1321,1772207116,0
417,65.0012,98.4272,34.6269,1772207123,1
305,67.4749,73.7387,21.7276,1772207466,1
396,40.6099,24.843,4.2736,1772207632,0
371,44.4045,23.6563,29.8395,1772207923,0
731,47.4799,77.4173,1.0883,1772208136,0
679,56.2503,38.8011,0.2653,1772208177,0
849,66.3426,9.1512,7.6065,1772208221,0
355,78.0482,3.56,14.6923,1772208315,1
914,62.2145,41.3956,2.4967,1772208594,0
402,62.3238,41.4708,0.837,1772208679,0
515,78.8995,70.6857,18.6762,1772208823,0
320,46.9241,57.4772,42.9159,1772208865,0
926,67.835,77.012,11.852,1772208875,0
509,58.6742,31.7752,36.995,1772208881,0
590,59.2243,62.4251,17.8783,1772208891,0
487,46.7821,88.5703,2.9015,1772209077,1
450,29.0865,6.9287,1.1629,1772209300,0
490,55.1725,70.8451,16.5508,1772209349,0
706,55.2363,71.5883,10.7763,1772209504,0
513,41.3684,79.403,16.7605,1772209598,0
853,48.549,26.9047,12.6716,1772209678,0
777,36.7716,41.6521,7.0352,1772209943,1
493,36.8988,23.9708,28.2725,1772210030,1
549,42.7855,30.8582,14.0064,1772210193,0
892,30.0734,96.8508,0.0856,1772210263,0
340,41.2478,44.5654,12.1827,1772210368,0
669,60.706,84.8552,7.8557,1772210449,0
319,71.8418,79.488,1.4885,1772210758,0
308,81.1316,44.4526,5.7115,1772210931,0
935,43.998,99.2179,7.4269,1772210991,0
502,68.0016,84.0781,6.3197,1772211065,0
889,55.0426,48.2695,5.6983,1772211286,0
317,46.4397,30.9706,9.9746,1772211298,1
618,56.033,7.5295,10.747,1772211315,0
581,66.5319,46.48,11.9576,1772211386,1
775,42.5255,36.001,14.3312,1772211418,1
551,42.1802,71.1377,17.9066,1772211462,1
639,43.8533,1.9678,8.5371,1772211562,1
761,40.5984,83.1448,0.7572,1772211723,0
930,67.9832,41.6628,4.5375,1772211740,0
700,38.5423,46.9733,0.038,1772211759,0
670,41.1858,18.279,9.0438,1772211893,1
581,54.668,93.7482,36.9111,1772211920,0
689,53.4549,39.8387,17.5495,1772211944,0
636,43.8522,84.2725,6.6599,1772212880,0
644,75.2543,23.7453,12.3167,1772212966,1
818,40.5405,9.6657,13.5432,1772213032,0
572,47.4337,63.5761,9.0346,1772213197,0
552,21.0987,98.4416,21.6791,1772213374,0
939,45.425,64.6942,3.8837,1772213544,0
673,30.1557,60.8713,11.1897,1772213737,1
903,36.256,44.2231,0.6683,1772213820,0
305,20.6621,28.3801,1.4879,1772213947,1
713,36.6124,43.0833,27.8803,1772214037,1
885,48.8741,14.8957,7.8323,1772214176,0
797,46.3373,26.1907,14.0398,1772214325,1
355,43.7784,48.7385,20.3476,1772214353,1
697,45.1264,14.4796,27.2016,1772214413,1
537,42.4251,79.1532,0.9404,1772214485,1
789,49.4809,1.1561,12.1008,1772214550,1
321,48.3466,32.1593,9.9383,1772214609,1
740,54.1247,51.6651,9.1663,1772214648,0
340,46.9856,92.8948,1.5716,1772214893,0
557,43.4951,57.3452,14.8366,1772215038,0
750,61.6733,29.4904,3.7918,1772215086,0
347,59.0431,35.2191,2.5129,1772215090,0
802,49.5136,33.9159,12.2851,1772215300,0
438,67.9266,18.0369,2.4253,1772215419,0
501,51.2397,14.4849,6.9062,1772215445,1
951,47.5824,48.0635,3.8203,1772215584,0
808,48.9711,27.0261,17.3431,1772216237,0
953,52.4768,9.1843,30.8729,1772216347,0
585,36.242,21.6479,17.408,1772216502,0
532,21.8956,52.0726,5.0564,1772216586,0
615,54.2221,25.6893,1.7768,1772216714,0
760,62.5105,23.7742,11.9856,1772216833,1
969,34.9856,62.0656,23.4025,1772216856,0
849,66.0961,68.9416,5.1327,1772216857,0
886,25.3032,24.1246,0.4163,1772216863,1
620,41.6182,47.2141,1.3279,1772217019,1
474,75.5902,76.4567,4.8234,1772217036,0
338,55.339,68.9904,6.917,1772217101,0
732,45.4628,6.9291,3.4329,1772217125,0
784,53.7843,36.0071,6.6845,1772217250,1
884,67.9451,72.3276,31.8933,1772217329,1
357,28.3226,17.9437,0.8017,1772217515,0
795,69.7679,19.5927,16.2714,1772217860,1
900,42.6495,63.0172,6.0757,1772217883,1
433,60.6258,28.3751,10.6043,1772217938,0
954,40.7866,32.375,34.8588,1772218079,0
808,75.2558,52.2816,6.1536,1772218560,0
906,49.5326,75.0581,1.0096,1772218596,1
455,30.0677,49.8289,17.5975,1772218620,0
500,57.0511,89.3427,3.0749,1772218660,0
798,69.5184,10.6641,23.5612,1772218830,0
701,67.8239,75.4149,0.8549,1772219036,1
795,51.4025,54.3638,2.5875,1772219375,1
787,62.1811,81.6687,34.4419,1772219506,0
459,43.6765,31.6403,21.2243,1772219506,0
510,58.8656,48.2101,2.4696,1772219537,1
752,55.4422,82.3598,14.9819,1772219790,0
983,6.571,83.1781,0.9024,1772219960,0
369,34.9909,37.599,1.718,1772220036,1
613,53.1177,82.2196,2.0123,1772220278,0
730,52.4749,68.2398,0.4415,1772220340,0
681,49.5638,40.943,6.6278,1772220475,0
956,51.3406,96.9705,4.9536,1772220559,1
466,68.115,3.0894,8.906,1772220730,0
690,55.3118,38.2663,11.6706,1772220945,1
618,15.0106,30.6953,9.0471,1772221138,0
416,79.2156,93.576,3.2638,1772221344,0
996,21.4018,9.9453,0.8625,1772221503,0
811,64.3721,62.8024,13.1684,1772221627,0
502,26.5352,71.6628,3.6979,1772221898,1
461,71.3516,18.4176,2.8376,1772222075,1
761,45.83,14.9948,11.7282,1772222412,0
999,55.7642,4.7831,5.8317,1772222571,0
854,20.2076,15.8875,2.2881,1772222840,0
500,60.9434,80.8215,14.5477,1772222863,0
530,56.2445,94.3956,16.4185,1772222944,0
815,59.2598,90.1422,42.1902,1772223067,0
505,64.2442,36.5305,6.3109,1772223095,0
630,52.6776,72.5876,0.3736,1772223111,0
905,46.8394,82.7044,7.2827,1772223152,0
646,37.8364,81.2485,0.2353,1772223454,0
648,43.3533,6.2685,29.4857,1772223577,1
459,68.0974,21.483,1.9215,1772223587,1
924,37.4332,93.8945,25.9557,1772223655,0
551,22.3536,73.9906,29.9614,1772223768,0
521,35.187,83.4352,14.9369,1772223853,0
905,59.0906,51.4123,0.9136,1772224014,1
693,45.4572,39.3056,8.1727,1772224031,0
695,59.0674,65.1224,4.3736,1772224084,1
466,19.9931,47.2857,17.1598,1772224320,0
751,5.2619,37.3762,3.5984,1772224342,0
437,53.9616,34.7876,6.0012,1772224424,1
509,65.0704,15.7907,8.5259,1772224664,0
884,24.3351,52.9413,0.3596,1772224724,0
513,57.8906,51.9847,9.3874,1772224773,0
659,67.854,59.077,4.22,1772224868,1
962,49.9342,11.6224,7.5327,1772224873,1
534,63.5164,91.4923,1.3334,1772224979,0
696,52.8561,74.2056,4.092,1772225215,0
603,46.056,13.0964,8.7179,1772225654,1
408,62.3152,7.9344,8.4765,1772225854,0
689,78.692,64.2921,1.7193,1772225860,0
419,41.6324,34.1503,5.3563,1772225961,1
909,48.684,31.9049,7.3293,1772226033,0
509,35.1397,83.9991,0.8471,1772226191,0
726,52.3282,34.5143,9.1472,1772226390,1
843,47.654,63.2182,2.636,1772226413,1
629,67.3768,53.7075,25.2833,1772226814,0
525,71.2962,26.2967,3.1272,1772226852,0
934,61.8198,33.164,15.4815,1772226877,0
446,65.7015,94.3193,8.7266,1772226987,1
639,39.4275,33.1373,11.5628,1772227140,0
863,35.676,78.4003,23.2036,1772227261,1
479,56.5523,86.1275,18.8265,1772227347,0
589,50.3003,7.1038,1.3667,1772228056,0
486,79.9878,66.3106,27.1424,1772228172,0
785,21.1753,74.9261,1.4928,1772228331,1
636,59.2937,43.4022,3.8037,1772228380,0
407,59.0458,56.9325,7.4052,1772228653,0
425,38.5706,16.1806,27.0829,1772229114,1
333,35.4863,31.8497,9.8668,1772229163,1
737,44.9111,70.7667,20.7905,1772229199,1
575,25.3773,60.2571,28.4251,1772229610,0
793,71.86,13.6386,13.8025,1772229625,0
481,90.5109,98.8049,6.576,1772229693,0
538,44.8807,93.7789,4.9105,1772229757,0
647,40.4106,22.4117,3.2182,1772229884,0
445,30.3371,87.5121,7.0642,1772230113,1
343,33.5579,26.7169,0.4923,1772230291,0
798,41.1583,56.3739,2.5896,1772230610,1
594,68.1315,78.2051,4.4368,1772230622,0
830,97.8951,34.408,19.1992,1772231026,0
510,39.1576,55.5147,4.7177,1772231071,0
701,36.4692,45.0354,2.7381,1772231335,0
530,32.4801,76.0199,15.2644,1772231364,1
638,56.7618,47.8676,28.675,1772231382,0
304,55.1633,56.6911,14.907,1772231456,1
610,51.5139,84.5558,1.3441,1772231473,0
461,43.3354,69.8646,3.8615,1772231533,0
515,70.3881,52.7503,9.2355,1772231795,0
911,61.4639,46.1292,2.1818,1772231922,0
470,60.813,12.6766,10.122,1772232121,1
551,55.5536,5.6366,2.6922,1772232152,0
980,47.1592,95.2775,7.8244,1772232201,0
337,39.2725,18.6527,12.2677,1772232369,0
527,57.7986,27.6872,15.4558,1772232499,0
936,56.3474,61.0949,16.1223,1772232537,0
577,58.5079,82.7926,14.9057,1772232616,1
584,26.5335,83.3142,1.4746,1772232703,0
809,55.0892,82.9647,45.3969,1772232715,0
948,45.37,97.8088,14.7908,1772232787,0
665,36.821,5.5703,1.0996,1772232836,0
919,60.9264,39.9848,11.959,1772232916,1
367,52.6591,91.3588,6.3488,1772232986,1
403,85.3119,46.7338,5.5856,1772233030,0
700,57.2672,87.1297,11.2891,1772233174,0
545,45.5417,1.7656,1.838,1772233329,0
976,48.3757,50.4368,74.6844,1772233377,0
491,32.4215,92.2452,7.8633,1772233492,1
943,68.4627,26.1283,9.0297,1772233598,0
595,54.7248,92.9658,5.5372,1772233703,0
443,54.9819,0.8477,9.312,1772234065,0
325,34.0367,7.8928,10.9068,1772234091,0
550,61.685,47.6825,4.2388,1772234204,0
906,35.969,10.638,6.2005,1772234404,0
914,41.6914,22.5597,2.9517,1772234608,0
492,51.8816,29.7525,14.782,1772234699,1
680,41.2858,48.1496,13.3702,1772235098,0
301,38.115,39.0514,16.6566,1772235189,0
902,49.248,92.2148,12.1346,1772235220,1
344,65.1501,88.6015,0.2031,1772235252,0
